wavelength,k_ext,Av,Ak
13.34601,1279.217165,0.088305257,0.486084104
13.35924,1276.676891,0.0881299,0.485118836
13.37247,1274.145745,0.087955173,0.484157037
13.38572,1271.623906,0.087781089,0.483198775
13.39899,1269.111222,0.087607636,0.482243991
13.41227,1266.60775,0.08743482,0.481292708
13.42556,1264.113517,0.087262641,0.480344935
13.43886,1261.628341,0.087091088,0.479400604
13.45218,1259.152446,0.086920175,0.4784598
13.46551,1256.685689,0.086749893,0.477522467
13.47885,1254.283414,0.086584062,0.476609638
13.49221,1252.149974,0.08643679,0.475798961
13.50558,1250.022967,0.086289961,0.474990729
13.51896,1247.901699,0.086143528,0.474184678
13.53236,1245.786291,0.0859975,0.473380853
13.54577,1243.676573,0.085851865,0.472579191
13.55919,1241.572691,0.085706632,0.471779746
13.57263,1239.474745,0.08556181,0.470982557
13.58608,1237.382611,0.085417388,0.470187576
13.59954,1235.296202,0.085273362,0.469394771
13.61302,1233.215762,0.085129748,0.468604233
13.62651,1231.141195,0.084986539,0.467815927
13.64001,1229.072501,0.084843735,0.467029854
13.65353,1227.009447,0.084701321,0.466245923
13.66706,1224.951533,0.084559262,0.465463945
13.6806,1222.899566,0.084417613,0.464684227
13.69416,1220.853542,0.084276375,0.463906768
13.70773,1218.813432,0.084135545,0.463131555
13.72131,1216.77923,0.083995122,0.462358588
13.73491,1214.750988,0.083855111,0.461587885
13.74852,1212.728701,0.083715511,0.460819445
13.76214,1210.712335,0.08357632,0.460053255
13.77578,1208.702044,0.083437549,0.459289373
13.78943,1207.647287,0.083364738,0.458888581
13.80309,1206.608578,0.083293035,0.458493886
13.81677,1205.570457,0.083221373,0.458099415
13.83046,1204.532322,0.08314971,0.457704939
13.84417,1203.494324,0.083078056,0.457310515
13.85789,1202.456398,0.083006407,0.456916118
13.87162,1201.418637,0.08293477,0.456521784
13.88536,1200.380951,0.082863138,0.456127478
13.89912,1199.343406,0.082791515,0.455733226
13.9129,1198.306057,0.082719906,0.455339048
13.92668,1197.268906,0.082648311,0.454944945
13.94048,1196.231769,0.082576717,0.454550848
13.9543,1195.1949,0.082505141,0.454156853
13.96813,1194.158602,0.082433605,0.453763075
13.98197,1193.122909,0.08236211,0.453369526
13.99582,1192.087358,0.082290625,0.452976032
14.00969,1191.051935,0.082219149,0.452582586
14.02358,1190.016845,0.082147696,0.452189267
14.03747,1188.981877,0.082076252,0.451795994
14.05138,1187.947036,0.082004816,0.451402769
14.06531,1186.912477,0.081933399,0.451009651
14.07924,1185.881086,0.081862202,0.450617738
14.0932,1185.180161,0.081813816,0.450351396
14.10716,1185.26878,0.081819934,0.450385071
14.12114,1185.356372,0.08182598,0.450418354
14.13513,1185.442366,0.081831917,0.450451031
14.14914,1185.526539,0.081837727,0.450483015
14.16316,1185.609522,0.081843456,0.450514547
14.1772,1185.691388,0.081849107,0.450545655
14.19125,1185.772088,0.081854678,0.45057632
14.20531,1185.851552,0.081860163,0.450606515
14.21938,1185.929829,0.081865567,0.45063626
14.23348,1186.006833,0.081870882,0.45066552
14.24758,1186.082754,0.081876123,0.450694369
14.2617,1186.157422,0.081881277,0.450722741
14.27583,1186.230762,0.08188634,0.45075061
14.28998,1186.302907,0.08189132,0.450778024
14.30414,1186.37378,0.081896213,0.450804954
14.31831,1186.443472,0.081901024,0.450831436
14.3325,1186.511884,0.081905746,0.450857432
14.3467,1186.579009,0.08191038,0.450882939
14.36092,1186.644944,0.081914931,0.450907993
14.37515,1186.709472,0.081919386,0.450932513
14.3894,1186.772769,0.081923755,0.450956565
14.40365,1186.834801,0.081928037,0.450980136
14.41793,1186.959792,0.081936666,0.451027631
14.43222,1187.793271,0.081994201,0.45134434
14.44652,1188.627858,0.082051813,0.451661472
14.46083,1189.463766,0.082109517,0.451979105
14.47516,1190.300919,0.082167306,0.452297211
14.48951,1191.139203,0.082225173,0.452615747
14.50386,1191.978441,0.082283106,0.452934645
14.51824,1192.818987,0.08234113,0.45325404
14.53262,1193.660432,0.082399216,0.453573777
14.54702,1194.503077,0.082457384,0.45389397
14.56144,1195.346818,0.082515628,0.45421458
14.57587,1196.191549,0.08257394,0.454535565
14.59031,1197.037418,0.082632331,0.454856984
14.60477,1197.884363,0.082690796,0.45517881
14.61924,1198.732232,0.082749325,0.455500988
14.63373,1199.581298,0.082807937,0.455823621
14.64823,1200.431391,0.08286662,0.456146644
14.66275,1201.282493,0.082925372,0.456470051
14.67728,1202.134583,0.082984192,0.456793833
14.69182,1202.987811,0.083043091,0.457118047
14.70638,1203.835863,0.083101633,0.457440295
14.72095,1204.691066,0.083160668,0.457765259
14.73554,1205.547284,0.083219773,0.45809061
14.75014,1206.404441,0.083278943,0.458416317
14.76476,1207.319074,0.083342081,0.458763865
14.77939,1208.352345,0.083413409,0.459156493
14.79403,1209.387755,0.083484884,0.459549933
14.80869,1210.425452,0.083556517,0.459944244
14.82337,1211.465286,0.083628297,0.460339366
14.83806,1212.507095,0.083700214,0.460735238
14.85276,1213.551076,0.083772281,0.461131936
14.86748,1214.597127,0.08384449,0.46152942
14.88221,1215.645244,0.083916842,0.461927689
14.89696,1216.695373,0.083989334,0.462326723
14.91172,1217.747609,0.08406197,0.462726558
14.9265,1218.801896,0.084134748,0.463127172
14.94129,1219.85784,0.084207641,0.463528415
14.9561,1220.916227,0.084280702,0.463930587
14.97092,1221.977186,0.084353941,0.464333736
14.98575,1223.040367,0.084427333,0.46473773
15.0006,1224.10759,0.084501004,0.465143259
15.01547,1225.197007,0.084576207,0.465557222
15.03035,1226.288766,0.084651572,0.465972075
15.04524,1227.382676,0.084727086,0.466387745
15.06015,1228.478828,0.084802754,0.466804267
15.07507,1229.577177,0.084878574,0.467221623
15.09001,1230.677703,0.084954544,0.467639807
15.10496,1231.780571,0.085030675,0.468058881
15.11993,1232.885551,0.085106953,0.468478758
15.13492,1234.126746,0.085192634,0.468950394
15.14991,1235.370947,0.085278522,0.469423172
15.16493,1236.617777,0.085364591,0.46989695
15.17995,1237.867584,0.085450866,0.470371859
15.195,1239.120217,0.085537336,0.470847841
15.21005,1240.375909,0.085624018,0.471324986
15.22513,1241.634422,0.085710894,0.471803203
15.24021,1242.895944,0.085797977,0.472282563
15.25531,1244.160353,0.08588526,0.47276302
15.27043,1245.427722,0.085972748,0.473244602
15.28556,1246.697925,0.086060431,0.473727261
15.30071,1247.971114,0.08614832,0.474211054
15.31587,1249.247454,0.086236427,0.474696045
15.33105,1250.526986,0.086324754,0.475182249
15.34624,1251.809503,0.086413287,0.475669587
15.36145,1253.096646,0.086502139,0.476158683
15.37667,1254.386734,0.086591195,0.476648898
15.39191,1255.679671,0.086680447,0.477140195
15.40716,1256.975527,0.086769901,0.477632602
15.42243,1258.274262,0.086859553,0.478126102
15.43771,1259.575897,0.086949406,0.478620705
15.45301,1260.880426,0.087039459,0.479116407
15.46832,1262.18795,0.087129718,0.479613248
15.48365,1263.498232,0.087220168,0.480111136
15.49899,1264.815474,0.087311098,0.480611669
15.51435,1266.1962,0.08740641,0.481136325
15.52973,1267.580238,0.087501951,0.481662239
15.54512,1268.967625,0.087597724,0.482189426
15.56052,1270.35827,0.087693721,0.482717851
15.57594,1271.75232,0.087789953,0.48324757
15.59137,1273.149588,0.087886408,0.483778512
15.60682,1274.550237,0.087983095,0.484310738
15.62229,1275.95422,0.088080013,0.484844232
15.63777,1277.361418,0.088177153,0.485378947
15.65327,1278.771968,0.088274524,0.485914936
15.66878,1280.185901,0.088372129,0.48645221
15.6843,1281.603348,0.088469977,0.486990819
15.69985,1283.024035,0.088568048,0.48753066
15.7154,1284.448116,0.088666353,0.48807179
15.73098,1285.875483,0.088764885,0.488614169
15.74657,1287.306201,0.088863648,0.489157821
15.76217,1288.74015,0.088962635,0.489702701
15.77779,1290.177498,0.089061856,0.490248873
15.79342,1291.618063,0.089161299,0.490796267
15.80907,1293.062003,0.089260976,0.491344943
15.82474,1294.509317,0.089360885,0.491894901
15.84042,1295.959844,0.089461016,0.492446081
15.85612,1297.413558,0.089561366,0.492998471
15.87183,1298.870249,0.089661923,0.493551993
15.88756,1300.330272,0.089762709,0.49410678
15.9033,1301.78796,0.089863334,0.494660681
15.91906,1303.243252,0.089963794,0.495213671
15.93484,1304.701762,0.090064476,0.495767884
15.95063,1306.163528,0.090165383,0.496323334
15.96643,1307.628584,0.090266517,0.496880034
15.98225,1309.096869,0.090367874,0.497437961
15.99809,1310.568343,0.09046945,0.4979971
16.01394,1312.043073,0.090571252,0.498557476
16.02981,1313.521078,0.09067328,0.499119097
16.0457,1315.002667,0.090775555,0.499682079
16.0616,1316.487486,0.090878053,0.500246289
16.07751,1317.97558,0.090980777,0.500811744
16.09345,1319.466885,0.091083723,0.501378418
16.10939,1320.961472,0.091186895,0.50194634
16.12536,1322.459147,0.091290281,0.502515434
16.14134,1323.960128,0.091393895,0.503085786
16.15733,1325.464294,0.091497728,0.503657347
16.17334,1326.971624,0.09160178,0.504230111
16.18937,1328.482221,0.091706058,0.504804116
16.20541,1329.996002,0.091810555,0.505379331
16.22147,1331.512908,0.091915268,0.505955733
16.23754,1333.032959,0.092020199,0.506533331
16.25364,1334.556261,0.092125353,0.507112163
16.26974,1336.082632,0.09223072,0.507692163
16.28586,1337.61223,0.092336309,0.508273388
16.302,1339.144987,0.092442116,0.508855813
16.31816,1340.649294,0.09254596,0.509427428
16.33433,1342.073796,0.092644294,0.509968719
16.35051,1343.500552,0.092742784,0.510510865
16.36672,1344.929752,0.092841443,0.511053941
16.38293,1346.361349,0.092940267,0.511597927
16.39917,1347.79529,0.093039253,0.512142804
16.41542,1349.2316,0.093138402,0.512688581
16.43169,1350.67,0.093237696,0.513235152
16.44797,1352.110816,0.093337156,0.513782642
16.46427,1353.553951,0.093436777,0.514331012
16.48058,1354.999388,0.093536557,0.514880257
16.49691,1356.447162,0.093636497,0.515430391
16.51326,1357.897229,0.093736597,0.515981395
16.52962,1359.349504,0.093836848,0.516533239
16.546,1360.80418,0.093937265,0.517085995
16.5624,1362.261033,0.094037833,0.517639578
16.57881,1363.720151,0.094138557,0.518194022
16.59524,1365.181474,0.094239433,0.518749303
16.61169,1366.64483,0.09434045,0.519305358
16.62815,1368.110316,0.094441613,0.519862221
16.64463,1369.577987,0.094542928,0.520419915
16.66112,1371.047911,0.094644397,0.520978465
16.67763,1372.519838,0.094746006,0.521537776
16.69416,1373.994037,0.094847771,0.522097951
16.7107,1375.470266,0.094949676,0.522658897
16.72726,1376.948756,0.095051737,0.523220702
16.74383,1378.428502,0.095153885,0.523782983
16.76043,1379.794724,0.095248196,0.524302128
16.77703,1380.951738,0.095328065,0.524741777
16.79366,1382.109354,0.095407977,0.525181654
16.8103,1383.26739,0.095487917,0.525621691
16.82696,1384.426172,0.095567908,0.526062012
16.84363,1385.585604,0.095647945,0.526502579
16.86032,1386.745429,0.095728008,0.526943296
16.87703,1387.90613,0.095808132,0.527384346
16.89376,1389.067418,0.095888297,0.527825618
16.9105,1390.229115,0.095968489,0.528267047
16.92725,1391.391341,0.096048719,0.528708676
16.94403,1392.554172,0.09612899,0.529150535
16.96082,1393.71753,0.096209297,0.529592594
16.97763,1394.881334,0.096289635,0.530034823
16.99445,1396.045983,0.096370032,0.530477373
17.01129,1397.21106,0.096450458,0.530920085
17.02815,1398.376529,0.096530911,0.531362947
17.04502,1399.542465,0.096611396,0.531805986
17.06191,1400.708796,0.096691909,0.532249174
17.07882,1401.875474,0.096772446,0.532692495
17.09574,1403.042506,0.096853007,0.533135951
17.11268,1404.209895,0.096933592,0.533579542
17.12964,1405.377454,0.09701419,0.534023197
17.14662,1406.54536,0.097094811,0.534466985
17.16361,1407.713529,0.097175451,0.534910872
17.18061,1408.881998,0.097256111,0.535354873
17.19764,1410.050601,0.09733678,0.535798926
17.21468,1411.219588,0.097417476,0.536243124
17.23174,1412.179265,0.097483724,0.536607787
17.24882,1413.042935,0.097543343,0.53693597
17.26591,1413.905333,0.097602875,0.537263669
17.28302,1414.766241,0.097662304,0.537590801
17.30014,1415.625683,0.097721632,0.537917377
17.31729,1416.483738,0.097780864,0.538243425
17.33445,1417.340363,0.097839998,0.53856893
17.35162,1418.195262,0.097899012,0.53889378
17.36882,1419.048736,0.097957928,0.539218088
17.38603,1419.900666,0.098016737,0.539541809
17.40326,1420.750737,0.098075418,0.539864824
17.4205,1421.599185,0.098133987,0.540187221
17.43777,1422.445962,0.098192441,0.540508985
17.45505,1423.291121,0.098250783,0.540830133
17.47234,1424.134424,0.098308997,0.541150576
17.48966,1424.975909,0.098367085,0.541470328
17.50699,1425.815754,0.09842506,0.541789457
17.52434,1426.653521,0.098482892,0.542107796
17.5417,1427.489561,0.098540604,0.54242548
17.55909,1428.323645,0.098598181,0.542742419
17.57649,1429.155834,0.098655628,0.543058639
17.5939,1429.985858,0.098712925,0.543374036
17.61134,1430.81354,0.098770061,0.543688544
17.62879,1431.639285,0.098827062,0.544002315
17.64626,1432.463071,0.098883929,0.544315342
17.66374,1433.28461,0.09894064,0.544627515
17.68125,1434.10388,0.098997195,0.544938826
17.69877,1434.921083,0.099053607,0.545249351
17.71631,1435.596323,0.099100219,0.545505932
17.73386,1435.839824,0.099117029,0.545598459
17.75144,1436.080044,0.099133611,0.545689739
17.76903,1436.317648,0.099150013,0.545780026
17.78664,1436.552144,0.0991662,0.545869131
17.80426,1436.783827,0.099182194,0.545957167
17.8219,1437.01223,0.099197961,0.546043957
17.83956,1437.237766,0.099213529,0.546129657
17.85724,1437.460111,0.099228878,0.546214145
17.87494,1437.679367,0.099244013,0.546297459
17.89265,1437.895431,0.099258929,0.54637956
17.91038,1438.1083,0.099273623,0.546460448
17.92813,1438.318118,0.099288107,0.546540175
17.94589,1438.524666,0.099302365,0.54661866
17.96368,1438.727866,0.099316392,0.546695874
17.98148,1438.928,0.099330207,0.546771922
17.9993,1439.124581,0.099343778,0.54684662
18.01713,1439.317882,0.099357121,0.546920071
18.03499,1439.507819,0.099370233,0.546992244
18.05286,1439.694451,0.099383116,0.547063162
18.07075,1439.877831,0.099395775,0.547132844
18.08866,1440.057666,0.099408189,0.547201178
18.10658,1440.233986,0.099420361,0.547268178
18.12452,1440.407054,0.099432308,0.547333941
18.14248,1440.576634,0.099444014,0.547398379
18.16046,1440.742574,0.099455469,0.547461434
18.17846,1440.905186,0.099466694,0.547523224
18.19647,1441.064078,0.099477662,0.547583601
18.2145,1441.219369,0.099488382,0.547642609
18.23255,1441.37107,0.099498854,0.547700253
18.25062,1441.011596,0.09947404,0.547563658
18.2687,1440.637301,0.099448202,0.547421432
18.28681,1440.259621,0.09942213,0.547277918
18.30493,1439.87796,0.099395784,0.547132893
18.32307,1439.492485,0.099369174,0.546986418
18.34122,1439.102812,0.099342275,0.546838348
18.3594,1438.709334,0.099315113,0.546688832
18.37759,1438.311722,0.099287665,0.546537745
18.3958,1437.910192,0.099259947,0.546385169
18.41403,1437.50461,0.09923195,0.546231054
18.43228,1437.095078,0.09920368,0.546075438
18.45055,1436.681374,0.099175121,0.545918236
18.46883,1436.263797,0.099146296,0.545759563
18.48713,1435.841952,0.099117175,0.545599268
18.50545,1435.416208,0.099087786,0.545437491
18.52379,1434.986256,0.099058106,0.545274116
18.54214,1434.552378,0.099028155,0.545109248
18.56052,1434.11434,0.098997917,0.5449428
18.57891,1433.672169,0.098967394,0.544774782
18.59732,1433.225906,0.098936588,0.544605208
18.61575,1432.775636,0.098905505,0.544434112
18.6342,1432.321236,0.098874138,0.544261447
18.65266,1431.86292,0.0988425,0.544087293
18.67115,1431.400363,0.098810569,0.543911528
18.68965,1430.93384,0.098778365,0.543734256
18.70817,1430.462863,0.098745853,0.543555292
18.72671,1429.987809,0.09871306,0.543374778
18.74526,1429.508579,0.098679978,0.543192677
18.76384,1429.025255,0.098646614,0.543009021
18.78243,1428.537522,0.098612946,0.54282369
18.80104,1427.527702,0.098543237,0.542439973
18.81968,1426.415122,0.098466435,0.542017208
18.83832,1425.300597,0.098389498,0.541593705
18.85699,1424.184014,0.09831242,0.541169419
18.87568,1423.065602,0.098235215,0.540744439
18.89438,1421.94518,0.098157871,0.540318694
18.91311,1420.823288,0.098080427,0.539892392
18.93185,1419.699534,0.098002853,0.539465382
18.95061,1418.573807,0.097925143,0.539037621
18.96939,1417.446533,0.097847327,0.538609273
18.98818,1416.317391,0.097769381,0.538180216
19.007,1415.186462,0.097691312,0.537750479
19.02584,1414.053879,0.09761313,0.537320114
19.04469,1412.91941,0.097534816,0.536889032
19.06356,1411.78355,0.097456407,0.536457422
19.08245,1410.645931,0.097377876,0.536025143
19.10136,1409.506611,0.097299228,0.535592217
19.12029,1408.365649,0.097220467,0.535158668
19.13924,1407.222956,0.097141586,0.534724462
19.1582,1406.07867,0.097062595,0.534289649
19.17719,1404.932473,0.096983472,0.533854111
19.19619,1403.784616,0.096904235,0.533417942
19.21521,1402.635262,0.096824894,0.532981204
19.23425,1401.484101,0.096745429,0.532543779
19.25331,1400.331091,0.096665836,0.532105652
19.27239,1399.176654,0.096586144,0.531666982
19.29149,1398.019811,0.096506287,0.531227399
19.31061,1396.861017,0.096426294,0.530787074
19.32974,1395.700567,0.096346187,0.53034612
19.3489,1394.538589,0.096265975,0.529904585
19.36807,1393.374833,0.09618564,0.529462374
19.38726,1391.837112,0.09607949,0.528878062
19.40647,1390.188121,0.095965659,0.528251469
19.42571,1388.539719,0.095851869,0.527625101
19.44495,1386.891909,0.09573812,0.526998957
19.46422,1385.244886,0.095624425,0.526373111
19.48351,1383.598362,0.095510764,0.525747456
19.50282,1381.952438,0.095397145,0.525122029
19.52214,1380.306769,0.095283543,0.524496698
19.54149,1378.661641,0.095169979,0.523871573
19.56085,1377.017231,0.095056464,0.523246721
19.58024,1375.373551,0.094942999,0.522622146
19.59964,1373.730426,0.094829573,0.521997782
19.61906,1372.08807,0.0947162,0.521373711
19.6385,1370.44648,0.09460288,0.52074993
19.65796,1368.805495,0.094489602,0.520126379
19.67744,1367.165182,0.09437637,0.519503084
19.69694,1365.525766,0.0942632,0.518880129
19.71646,1363.886828,0.094150063,0.518257357
19.736,1362.248785,0.094036988,0.517634924
19.75556,1360.611347,0.093923954,0.517012721
19.77513,1358.974484,0.09381096,0.516390737
19.79473,1357.338509,0.093698028,0.51576909
19.81434,1355.695804,0.093584631,0.515144886
19.83398,1354.061395,0.093471806,0.514523834
19.85363,1352.42767,0.093359029,0.513903042
19.87331,1350.794666,0.093246302,0.513282524
19.893,1349.162606,0.093133639,0.512662365
19.91271,1347.53117,0.09302102,0.512042442
19.93245,1345.896428,0.092908173,0.511421264
19.9522,1344.259625,0.092795183,0.510799302
19.97197,1342.623298,0.092682226,0.510177522
19.99176,1340.987685,0.092569319,0.509556012
20.01157,1339.233613,0.092448234,0.50888949
20.0314,1337.384628,0.092320597,0.508186903
20.05125,1335.53869,0.092193171,0.507485472
20.07112,1333.695679,0.092065947,0.506785155
20.09101,1331.855559,0.091938922,0.506085936
20.11092,1330.018331,0.091812097,0.505387816
20.13085,1328.184064,0.091685476,0.50469082
20.1508,1326.352525,0.091559044,0.503994862
20.17076,1324.524014,0.09143282,0.503300054
20.19075,1322.698481,0.091306802,0.502606378
20.21076,1320.875877,0.091180987,0.501913815
20.23079,1319.056205,0.091055374,0.501222366
20.25083,1317.239345,0.090929954,0.500531985
20.2709,1315.425452,0.09080474,0.499842732
20.29099,1313.614243,0.090679711,0.499154498
20.3111,1311.805966,0.090554884,0.498467379
20.33122,1310.084989,0.090436084,0.497813433
20.35137,1308.566357,0.090331252,0.497236374
20.37154,1307.04941,0.090226536,0.496659956
20.39172,1305.534204,0.09012194,0.4960842
20.41193,1304.020649,0.090017459,0.495509071
20.43216,1302.50859,0.08991308,0.49493451
20.45241,1300.998132,0.089808812,0.494360558
20.47267,1299.489294,0.089704656,0.493787221
20.49296,1297.98217,0.089600618,0.493214536
20.51327,1296.476657,0.089496692,0.492642463
20.53359,1294.972849,0.089392883,0.492071037
20.55394,1293.470777,0.089289193,0.491500271
20.57431,1291.97025,0.089185611,0.490930093
20.5947,1290.471357,0.089082141,0.490360535
20.61511,1288.974126,0.088978787,0.489791609
20.63553,1287.478645,0.088875552,0.489223347
20.65598,1285.984709,0.088772425,0.488655673
20.67645,1284.473158,0.088668082,0.488081305
20.69694,1282.950911,0.088563,0.487502874
20.71745,1281.430365,0.088458035,0.486925088
20.73798,1279.91164,0.088353197,0.486347994
20.75853,1278.394634,0.088248477,0.485771554
20.7791,1276.879306,0.088143873,0.485195751
20.79969,1275.365822,0.088039396,0.484620649
20.8203,1273.854069,0.087935038,0.484046205
20.84093,1272.343997,0.087830797,0.483472399
20.86159,1270.835678,0.087726677,0.48289926
20.88226,1269.329068,0.087622674,0.482326769
20.90295,1267.824055,0.087518782,0.481754886
20.92366,1266.32084,0.087415014,0.481183686
20.9444,1264.819157,0.087311352,0.480613068
20.96515,1263.319274,0.087207814,0.480043134
20.98593,1261.821043,0.08710439,0.479473828
21.00672,1260.324654,0.087001093,0.478905222
21.02754,1258.805677,0.086896237,0.478328032
21.04838,1257.274965,0.086790571,0.477746384
21.06924,1255.746288,0.086685046,0.477165509
21.09011,1254.219503,0.086579651,0.476585352
21.11101,1252.694623,0.086474387,0.47600592
21.13193,1251.171783,0.086369264,0.475427263
21.15287,1249.651405,0.086264312,0.474849541
21.17383,1248.132913,0.086159489,0.474272536
21.19482,1246.616392,0.086054803,0.47369628
21.21582,1245.101728,0.085950244,0.473120729
21.23684,1243.589114,0.085845827,0.472545958
21.25789,1242.078419,0.085741543,0.471971915
21.27895,1240.569669,0.085637393,0.471398612
21.30004,1239.062891,0.085533379,0.470826058
21.32114,1237.55796,0.085429493,0.470254206
21.34227,1236.054985,0.085325741,0.469683097
21.36342,1234.554012,0.085222128,0.469112749
21.38459,1233.0999,0.08512175,0.468560207
21.40578,1231.721101,0.08502657,0.468036283
21.42699,1230.343826,0.084931496,0.467512939
21.44823,1228.967979,0.08483652,0.466990137
21.46948,1227.593781,0.084741658,0.466467961
21.49076,1226.221057,0.084646898,0.465946346
21.51205,1224.849824,0.084552241,0.465425297
21.53337,1223.480143,0.084457691,0.464904838
21.55471,1222.111977,0.084363246,0.464384955
21.57607,1220.745383,0.084268909,0.463865669
21.59745,1219.380204,0.084174669,0.46334692
21.61885,1218.016557,0.084080536,0.462828754
21.64027,1216.654368,0.083986503,0.462311142
21.66172,1215.29358,0.083892567,0.461794062
21.68318,1213.934398,0.083798742,0.461277593
21.70467,1212.576549,0.083705008,0.460761629
21.72618,1211.220399,0.083611392,0.460246312
21.74771,1209.870554,0.083518212,0.45973339
21.76926,1208.516384,0.083424732,0.459218825
21.79083,1207.162256,0.083331256,0.458704276
21.81242,1205.809442,0.08323787,0.458190226
21.83404,1204.458131,0.083144588,0.457676748
21.85567,1203.108265,0.083051406,0.457163818
21.87733,1201.759762,0.082958318,0.456651406
21.89901,1200.412675,0.082865328,0.456139532
21.92071,1199.067128,0.082772443,0.455628244
21.94243,1197.722822,0.082679645,0.455117427
21.96418,1196.380127,0.082586958,0.454607222
21.98594,1195.038842,0.082494368,0.454097553
22.00773,1193.69896,0.082401875,0.453588417
22.02954,1192.360451,0.082309477,0.453079803
22.05137,1191.023443,0.082217182,0.45257176
22.07322,1189.687877,0.082124987,0.452064264
22.09509,1188.353865,0.082032899,0.451557358
22.11698,1187.021201,0.081940905,0.451050965
22.1389,1185.690048,0.081849014,0.450545146
22.16084,1184.200676,0.081746202,0.449979206
22.1828,1182.705005,0.081642955,0.449410873
22.20478,1181.211603,0.081539864,0.448843402
22.22679,1179.720399,0.081436925,0.448276766
22.24881,1178.231446,0.081334142,0.447710985
22.27086,1176.744677,0.081231509,0.447146034
22.29293,1175.260098,0.081129028,0.446581915
22.31502,1173.777772,0.081026702,0.446018653
22.33713,1172.297685,0.08092453,0.445456241
22.35927,1170.819806,0.080822511,0.444894668
22.38142,1169.344108,0.080720643,0.444333924
22.4036,1167.870655,0.080618929,0.443774033
22.4258,1166.399546,0.080517377,0.443215033
22.44802,1164.930465,0.080415966,0.442656804
22.47027,1163.463694,0.080314714,0.442099452
22.49254,1161.999086,0.080213611,0.441542922
22.51482,1160.536696,0.080112661,0.440987235
22.53713,1159.076553,0.080011866,0.440432401
22.55947,1157.696861,0.079916625,0.439908138
22.58182,1156.344106,0.079823243,0.439394111
22.6042,1154.993247,0.079729993,0.438880804
22.6266,1153.644245,0.07963687,0.438368203
22.64902,1152.297106,0.079543876,0.437856309
22.67146,1150.95187,0.079451014,0.437345139
22.69393,1149.60852,0.079358281,0.436834685
22.71642,1148.267026,0.079265677,0.436324937
22.73893,1146.927447,0.079173205,0.435815916
22.76146,1145.589756,0.079080863,0.435307613
22.78402,1144.253913,0.078988649,0.434800011
22.80659,1142.91996,0.078896565,0.434293128
22.82919,1141.587962,0.078804616,0.433786989
22.85182,1140.2577,0.078712788,0.433281508
22.87446,1138.929586,0.078621107,0.432776844
22.89713,1137.603201,0.078529546,0.432272836
22.91982,1136.278674,0.078438113,0.431769535
22.94253,1134.956127,0.078346816,0.431266986
22.96527,1133.663724,0.078257601,0.430775892
22.98802,1132.466597,0.078174962,0.430321001
23.0108,1131.270912,0.078092423,0.429866658
23.0336,1130.076572,0.078009977,0.429412826
23.05643,1128.883706,0.077927633,0.428959554
23.07928,1127.69232,0.077845391,0.428506845
23.10215,1126.502167,0.077763233,0.428054604
23.12504,1125.313638,0.077681188,0.42760298
23.14796,1124.126267,0.077599223,0.427151796
23.17089,1122.94052,0.07751737,0.426701229
23.19385,1121.756353,0.077435627,0.426251263
23.21684,1120.573552,0.077353977,0.425801815
23.23984,1119.392267,0.077272432,0.425352944
23.26287,1118.212375,0.077190983,0.424904602
23.28593,1117.033818,0.077109627,0.424456767
23.309,1115.856803,0.077028377,0.424009519
23.3321,1114.681202,0.076947224,0.423562807
23.35522,1113.507,0.076866168,0.423116627
23.37836,1112.334167,0.076785206,0.422670968
23.40153,1111.135777,0.076702481,0.422215597
23.42472,1109.890562,0.076616523,0.421742433
23.44793,1108.64683,0.076530667,0.421269833
23.47117,1107.404591,0.076444914,0.4207978
23.49443,1106.163987,0.076359275,0.420326388
23.51771,1104.9251,0.076273753,0.419855629
23.54101,1103.687877,0.076188347,0.419385502
23.56434,1102.452486,0.076103067,0.418916071
23.58769,1101.218671,0.076017896,0.418447239
23.61106,1099.986628,0.075932847,0.41797908
23.63446,1098.756318,0.075847918,0.41751158
23.65788,1097.527641,0.075763102,0.417044701
23.68133,1096.300794,0.075678412,0.416578517
23.70479,1095.075373,0.07559382,0.416112874
23.72828,1093.850606,0.075509273,0.415647481
23.7518,1092.627568,0.075424846,0.415182744
23.77533,1091.406315,0.075340542,0.414718685
23.79889,1090.186737,0.075256354,0.414255263
23.82247,1088.968857,0.075172283,0.413792486
23.84608,1087.759333,0.075088788,0.413332885
23.86971,1086.596953,0.075008549,0.412891197
23.89336,1085.436101,0.074928414,0.41245009
23.91704,1084.276831,0.074848389,0.412009584
23.94074,1083.11904,0.074768466,0.41156964
23.96447,1081.962865,0.074688654,0.41113031
23.98821,1080.808209,0.074608948,0.410691558
24.01198,1079.655082,0.074529346,0.410253386
24.03578,1078.503542,0.074449855,0.409815817
24.0596,1077.353524,0.074370468,0.409378827
24.08344,1076.20496,0.074291182,0.408942389
24.1073,1075.058025,0.074212008,0.408506571
24.13119,1073.91256,0.074132936,0.40807131
24.1551,1072.768769,0.074053979,0.407636686
24.17904,1071.626342,0.073975117,0.40720258
24.203,1070.485482,0.073896362,0.40676907
24.22698,1069.346212,0.073817718,0.406336164
24.25099,1068.208329,0.073739169,0.405903785
24.27502,1067.071902,0.073660721,0.405471958
24.29908,1065.935953,0.073582305,0.405040314
24.32316,1064.812432,0.073504748,0.404613392
24.34726,1063.700359,0.073427981,0.404190821
